Id,OrderID,OrderDate,ShipDate,ShipMode,CustomerID,CustomerName,Segment,State,PostalCode,Region,ProductID,Category,ProductName,Sales,Quantity
7949,CA-2014-131009,2014-03-01,2014-03-05,Standard Class,SC-20380,Shahid Collister,Consumer,Texas,79907,Central,FUR-CH-10001270,Furniture,Harbour Creations Steel Folding Chair,362.25,6
7950,CA-2014-131009,2014-03-01,2014-03-05,Standard Class,SC-20380,Shahid Collister,Consumer,Texas,79907,Central,FUR-FU-10001095,Furniture,DAX Black Cherry Wood-Tone Poster Frame,63.55,6
7951,CA-2014-131009,2014-03-01,2014-03-05,Standard Class,SC-20380,Shahid Collister,Consumer,Texas,79907,Central,OFF-ST-10001469,Office Supplies,Fellowes Bankers Box Recycled Super Stor/Drawer,129.55,3
8310,CA-2014-168312,2014-03-01,2014-03-07,Standard Class,GW-14605,Giulietta Weimer,Consumer,Texas,77036,Central,OFF-ST-10003692,Office Supplies,Recycled Steel Personal File for Hanging File Folders,137.35,3
8311,CA-2014-168312,2014-03-01,2014-03-07,Standard Class,GW-14605,Giulietta Weimer,Consumer,Texas,77036,Central,FUR-TA-10001866,Furniture,Bevis Round Conference Room Tables and Bases,376.51,3
6058,CA-2014-107524,2014-03-02,2014-03-08,Standard Class,KN-16705,Kristina Nunn,Home Office,New York,10009,East,OFF-EN-10001990,Office Supplies,Staple envelope,11.36,2
6059,CA-2014-107524,2014-03-02,2014-03-08,Standard Class,KN-16705,Kristina Nunn,Home Office,New York,10009,East,OFF-PA-10000587,Office Supplies,"Array Parchment Paper, Assorted Colors",36.4,5
9946,CA-2014-111157,2014-03-02,2014-03-06,Standard Class,NH-18610,Nicole Hansen,Corporate,Pennsylvania,19120,East,OFF-PA-10000327,Office Supplies,Xerox 1971,3.42,1
9947,CA-2014-111157,2014-03-02,2014-03-06,Standard Class,NH-18610,Nicole Hansen,Corporate,Pennsylvania,19120,East,TEC-AC-10004353,Technology,Hypercom P1300 Pinpad,151.2,3
556,CA-2014-155852,2014-03-03,2014-03-07,Second Class,AJ-10945,Ashley Jarboe,Consumer,North Carolina,28403,South,OFF-AR-10003560,Office Supplies,Zebra Zazzle Fluorescent Highlighters,19.46,4
1163,CA-2014-127964,2014-03-03,2014-03-08,Standard Class,AP-10720,Anne Pryor,Home Office,New York,10035,East,TEC-PH-10004700,Technology,PowerGen Dual USB Car Charger,9.99,1
1164,CA-2014-127964,2014-03-03,2014-03-08,Standard Class,AP-10720,Anne Pryor,Home Office,New York,10035,East,OFF-BI-10004593,Office Supplies,Ibico Laser Imprintable Binding System Covers,125.76,3
1165,CA-2014-127964,2014-03-03,2014-03-08,Standard Class,AP-10720,Anne Pryor,Home Office,New York,10035,East,OFF-BI-10003429,Office Supplies,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",25.32,5
7247,US-2014-127978,2014-03-03,2014-03-08,Standard Class,JS-15595,Jill Stevenson,Corporate,Ohio,43229,East,OFF-LA-10000305,Office Supplies,Avery 495,15.12,3
7248,US-2014-127978,2014-03-03,2014-03-08,Standard Class,JS-15595,Jill Stevenson,Corporate,Ohio,43229,East,FUR-BO-10001972,Furniture,O'Sullivan 4-Shelf Bookcase in Odessa Pine,302.45,5
7249,US-2014-127978,2014-03-03,2014-03-08,Standard Class,JS-15595,Jill Stevenson,Corporate,Ohio,43229,East,OFF-ST-10002486,Office Supplies,Eldon Shelf Savers Cubes and Bins,44.67,8
7349,CA-2014-130421,2014-03-03,2014-03-07,Standard Class,SC-20020,Sam Craven,Consumer,Texas,77095,Central,OFF-AP-10002534,Office Supplies,3.6 Cubic Foot Counter Height Office Refrigerator,176.77,3
8712,CA-2014-105648,2014-03-03,2014-03-07,Standard Class,EJ-14155,Eva Jacobs,Consumer,California,92037,West,FUR-TA-10002958,Furniture,"Bevis Oval Conference Table, Walnut",626.35,3
1565,CA-2014-116239,2014-03-04,2014-03-04,Same Day,CL-12565,Clay Ludtke,Consumer,South Carolina,29203,South,OFF-ST-10001370,Office Supplies,Sensible Storage WireTech Storage Systems,354.9,5
4422,CA-2014-117016,2014-03-04,2014-03-09,Standard Class,SC-20095,Sanjit Chand,Consumer,Florida,33063,South,OFF-AR-10001374,Office Supplies,"BIC Brite Liner Highlighters, Chisel Tip",15.55,3
8497,CA-2014-169061,2014-03-05,2014-03-08,Second Class,AB-10150,Aimee Bixby,Consumer,New York,10701,East,OFF-AR-10000588,Office Supplies,Newell 345,59.52,3
8498,CA-2014-169061,2014-03-05,2014-03-08,Second Class,AB-10150,Aimee Bixby,Consumer,New York,10701,East,TEC-AC-10002001,Technology,Logitech Wireless Gaming Headset G930,479.97,3
8499,CA-2014-169061,2014-03-05,2014-03-08,Second Class,AB-10150,Aimee Bixby,Consumer,New York,10701,East,OFF-SU-10000381,Office Supplies,Acme Forged Steel Scissors with Black Enamel Handles,18.62,2
8500,CA-2014-169061,2014-03-05,2014-03-08,Second Class,AB-10150,Aimee Bixby,Consumer,New York,10701,East,OFF-BI-10001617,Office Supplies,GBC Wire Binding Combs,49.63,6
8501,CA-2014-169061,2014-03-05,2014-03-08,Second Class,AB-10150,Aimee Bixby,Consumer,New York,10701,East,OFF-PA-10001878,Office Supplies,Xerox 1891,97.82,2
4962,CA-2014-156587,2014-03-07,2014-03-08,First Class,AB-10015,Aaron Bergman,Consumer,Washington,98103,West,FUR-CH-10004477,Furniture,"Global Push Button Manager's Chair, Indigo",48.71,1
4963,CA-2014-156587,2014-03-07,2014-03-08,First Class,AB-10015,Aaron Bergman,Consumer,Washington,98103,West,OFF-AR-10001427,Office Supplies,Newell 330,17.94,3
4964,CA-2014-156587,2014-03-07,2014-03-08,First Class,AB-10015,Aaron Bergman,Consumer,Washington,98103,West,OFF-ST-10002344,Office Supplies,"Carina 42""Hx23 3/4""W Media Storage Unit",242.94,3
5254,US-2014-131982,2014-03-07,2014-03-11,Second Class,NP-18685,Nora Pelletier,Home Office,Washington,98198,West,OFF-BI-10004224,Office Supplies,Catalog Binders with Expanding Posts,107.65,2
9641,CA-2014-104563,2014-03-07,2014-03-12,Standard Class,CM-12715,Craig Molinari,Corporate,Washington,98103,West,OFF-AR-10000390,Office Supplies,Newell Chalk Holder,20.65,5
9642,CA-2014-104563,2014-03-07,2014-03-12,Standard Class,CM-12715,Craig Molinari,Corporate,Washington,98103,West,OFF-ST-10000934,Office Supplies,"Contico 72""H Heavy-Duty Storage System",204.9,5
9643,CA-2014-104563,2014-03-07,2014-03-12,Standard Class,CM-12715,Craig Molinari,Corporate,Washington,98103,West,FUR-CH-10002780,Furniture,Office Star - Task Chair with Contemporary Loop Arms,436.7,6
9644,CA-2014-104563,2014-03-07,2014-03-12,Standard Class,CM-12715,Craig Molinari,Corporate,Washington,98103,West,FUR-CH-10004495,Furniture,"Global Leather and Oak Executive Chair, Black",481.57,2
1172,US-2014-100279,2014-03-10,2014-03-14,Standard Class,SW-20275,Scott Williamson,Consumer,Michigan,48073,Central,OFF-PA-10002259,Office Supplies,"Geographics Note Cards, Blank, White, 8 1/2"" x 11""",22.38,2
2101,US-2014-140116,2014-03-10,2014-03-17,Standard Class,KT-16480,Kean Thornton,Consumer,Colorado,80219,West,OFF-ST-10000078,Office Supplies,Tennsco 6- and 18-Compartment Lockers,636.41,3
2102,US-2014-140116,2014-03-10,2014-03-17,Standard Class,KT-16480,Kean Thornton,Consumer,Colorado,80219,West,OFF-AR-10001044,Office Supplies,"BOSTON Ranger #55 Pencil Sharpener, Black",83.17,4
1542,CA-2014-166884,2014-03-11,2014-03-16,Second Class,CK-12205,Chloris Kastensmidt,Consumer,Ohio,43229,East,FUR-FU-10003981,Furniture,Eldon Wave Desk Accessories,8.32,5
1543,CA-2014-166884,2014-03-11,2014-03-16,Second Class,CK-12205,Chloris Kastensmidt,Consumer,Ohio,43229,East,OFF-FA-10001561,Office Supplies,Stockwell Push Pins,10.46,6
3442,CA-2014-158337,2014-03-11,2014-03-14,Second Class,KA-16525,Kelly Andreada,Consumer,New York,10024,East,OFF-PA-10002137,Office Supplies,"Southworth 100% Résumé Paper, 24lb.",108.92,14
7015,CA-2014-114790,2014-03-11,2014-03-13,Second Class,FM-14215,Filia McAdams,Corporate,Kentucky,40475,South,OFF-AP-10002578,Office Supplies,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",146.76,3
7016,CA-2014-114790,2014-03-11,2014-03-13,Second Class,FM-14215,Filia McAdams,Corporate,Kentucky,40475,South,TEC-AC-10000710,Technology,Maxell DVD-RAM Discs,32.96,2
7017,CA-2014-114790,2014-03-11,2014-03-13,Second Class,FM-14215,Filia McAdams,Corporate,Kentucky,40475,South,TEC-PH-10000984,Technology,Panasonic KX-TG9471B,587.97,3
7018,CA-2014-114790,2014-03-11,2014-03-13,Second Class,FM-14215,Filia McAdams,Corporate,Kentucky,40475,South,OFF-PA-10000213,Office Supplies,Xerox 198,14.94,3
8300,US-2014-103338,2014-03-11,2014-03-15,Standard Class,RB-19435,Richard Bierner,Consumer,California,95661,West,OFF-AR-10001770,Office Supplies,Economy #2 Pencils,7.98,3
1891,CA-2014-157623,2014-03-14,2014-03-18,Standard Class,DK-13225,Dean Katz,Corporate,California,92646,West,OFF-PA-10001204,Office Supplies,Xerox 1972,10.56,2
1892,CA-2014-157623,2014-03-14,2014-03-18,Standard Class,DK-13225,Dean Katz,Corporate,California,92646,West,OFF-AR-10003723,Office Supplies,Avery Hi-Liter Fluorescent Desk Style Markers,3.38,1
2841,US-2014-125521,2014-03-14,2014-03-19,Standard Class,CK-12325,Christine Kargatis,Home Office,Virginia,23320,South,FUR-CH-10003379,Furniture,Global Commerce Series High-Back Swivel/Tilt Chairs,1139.92,4
4677,CA-2014-114510,2014-03-14,2014-03-19,Standard Class,JF-15295,Jason Fortune-,Consumer,Utah,84321,West,OFF-BI-10001617,Office Supplies,GBC Wire Binding Combs,33.09,4
4678,CA-2014-114510,2014-03-14,2014-03-19,Standard Class,JF-15295,Jason Fortune-,Consumer,Utah,84321,West,OFF-ST-10000736,Office Supplies,Carina Double Wide Media Storage Towers in Natural & Black,80.98,1
4679,CA-2014-114510,2014-03-14,2014-03-19,Standard Class,JF-15295,Jason Fortune-,Consumer,Utah,84321,West,TEC-AC-10004877,Technology,Imation 30456 USB Flash Drive 8GB,82.8,12
4680,CA-2014-114510,2014-03-14,2014-03-19,Standard Class,JF-15295,Jason Fortune-,Consumer,Utah,84321,West,OFF-ST-10003221,Office Supplies,Staple magnet,21.36,2
4681,CA-2014-114510,2014-03-14,2014-03-19,Standard Class,JF-15295,Jason Fortune-,Consumer,Utah,84321,West,OFF-BI-10003007,Office Supplies,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",62.05,2
9406,CA-2014-152618,2014-03-14,2014-03-17,First Class,RB-19465,Rick Bensley,Home Office,Illinois,60653,Central,TEC-MA-10003626,Technology,Hewlett-Packard Deskjet 6540 Color Inkjet Printer,574.91,2
9407,CA-2014-152618,2014-03-14,2014-03-17,First Class,RB-19465,Rick Bensley,Home Office,Illinois,60653,Central,OFF-PA-10001215,Office Supplies,Xerox 1963,8.45,2
9515,CA-2014-100293,2014-03-14,2014-03-18,Standard Class,NF-18475,Neil Französisch,Home Office,Florida,32216,South,OFF-PA-10000176,Office Supplies,Xerox 1887,91.06,6
603,CA-2014-149958,2014-03-15,2014-03-19,Standard Class,AS-10240,Alan Shonely,Consumer,Florida,33614,South,OFF-ST-10001490,Office Supplies,"Hot File 7-Pocket, Floor Stand",142.78,1
604,CA-2014-149958,2014-03-15,2014-03-19,Standard Class,AS-10240,Alan Shonely,Consumer,Florida,33614,South,FUR-FU-10001756,Furniture,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",45.7,3
605,CA-2014-149958,2014-03-15,2014-03-19,Standard Class,AS-10240,Alan Shonely,Consumer,Florida,33614,South,OFF-BI-10000773,Office Supplies,Insertable Tab Post Binder Dividers,7.22,3
606,CA-2014-149958,2014-03-15,2014-03-19,Standard Class,AS-10240,Alan Shonely,Consumer,Florida,33614,South,OFF-BI-10001543,Office Supplies,GBC VeloBinder Manual Binding System,43.19,4
607,CA-2014-149958,2014-03-15,2014-03-19,Standard Class,AS-10240,Alan Shonely,Consumer,Florida,33614,South,OFF-PA-10002120,Office Supplies,Xerox 1889,131.9,3
3453,CA-2014-157609,2014-03-16,2014-03-21,Second Class,KN-16705,Kristina Nunn,Home Office,North Carolina,27604,South,TEC-PH-10002415,Technology,Polycom VoiceStation 500 Conference phone,471.92,2
1346,CA-2014-118339,2014-03-17,2014-03-24,Standard Class,BN-11515,Bradley Nguyen,Consumer,Minnesota,55044,Central,OFF-AP-10001154,Office Supplies,Bionaire Personal Warm Mist Humidifier/Vaporizer,93.78,2
1347,CA-2014-118339,2014-03-17,2014-03-24,Standard Class,BN-11515,Bradley Nguyen,Consumer,Minnesota,55044,Central,OFF-PA-10000466,Office Supplies,"Memo Book, 100 Message Capacity, 5 3/8” x 11”",47.18,7
1348,CA-2014-118339,2014-03-17,2014-03-24,Standard Class,BN-11515,Bradley Nguyen,Consumer,Minnesota,55044,Central,OFF-AR-10003829,Office Supplies,Newell 35,19.68,6
1349,CA-2014-118339,2014-03-17,2014-03-24,Standard Class,BN-11515,Bradley Nguyen,Consumer,Minnesota,55044,Central,OFF-BI-10001758,Office Supplies,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,53.4,10
1350,CA-2014-118339,2014-03-17,2014-03-24,Standard Class,BN-11515,Bradley Nguyen,Consumer,Minnesota,55044,Central,OFF-BI-10000136,Office Supplies,Avery Non-Stick Heavy Duty View Round Locking Ring Binders,35.88,6
2358,US-2014-148838,2014-03-17,2014-03-21,Standard Class,CP-12340,Christine Phan,Corporate,New York,10024,East,FUR-TA-10003473,Furniture,Bretford Rectangular Conference Table Tops,1579.75,7
2359,US-2014-148838,2014-03-17,2014-03-21,Standard Class,CP-12340,Christine Phan,Corporate,New York,10024,East,FUR-TA-10001950,Furniture,Balt Solid Wood Round Tables,1071.58,4
2360,US-2014-148838,2014-03-17,2014-03-21,Standard Class,CP-12340,Christine Phan,Corporate,New York,10024,East,FUR-TA-10004175,Furniture,"Hon 30"" x 60"" Table with Locking Drawer",613.91,3
2361,US-2014-148838,2014-03-17,2014-03-21,Standard Class,CP-12340,Christine Phan,Corporate,New York,10024,East,OFF-PA-10002960,Office Supplies,Xerox 1926,34.86,7
2362,US-2014-148838,2014-03-17,2014-03-21,Standard Class,CP-12340,Christine Phan,Corporate,New York,10024,East,OFF-PA-10000919,Office Supplies,Xerox 1918,155.04,4
5101,CA-2014-158442,2014-03-17,2014-03-17,Same Day,AZ-10750,Annie Zypern,Consumer,Texas,75217,Central,OFF-AR-10003732,Office Supplies,Newell 333,4.45,2
5102,CA-2014-158442,2014-03-17,2014-03-17,Same Day,AZ-10750,Annie Zypern,Consumer,Texas,75217,Central,OFF-PA-10002195,Office Supplies,Xerox 1966,5.18,1
5103,CA-2014-158442,2014-03-17,2014-03-17,Same Day,AZ-10750,Annie Zypern,Consumer,Texas,75217,Central,OFF-PA-10002365,Office Supplies,Xerox 1967,15.55,3
7428,US-2014-164763,2014-03-17,2014-03-21,Standard Class,MH-17440,Mark Haberlin,Corporate,Mississippi,39212,South,OFF-BI-10000605,Office Supplies,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",11.43,3
7429,US-2014-164763,2014-03-17,2014-03-21,Standard Class,MH-17440,Mark Haberlin,Corporate,Mississippi,39212,South,OFF-BI-10000309,Office Supplies,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",30.44,2
7430,US-2014-164763,2014-03-17,2014-03-21,Standard Class,MH-17440,Mark Haberlin,Corporate,Mississippi,39212,South,OFF-PA-10003349,Office Supplies,Xerox 1957,12.96,2
7431,US-2014-164763,2014-03-17,2014-03-21,Standard Class,MH-17440,Mark Haberlin,Corporate,Mississippi,39212,South,OFF-PA-10003063,Office Supplies,EcoTones Memo Sheets,16,4
7432,US-2014-164763,2014-03-17,2014-03-21,Standard Class,MH-17440,Mark Haberlin,Corporate,Mississippi,39212,South,OFF-AP-10003971,Office Supplies,Belkin 6 Outlet Metallic Surge Strip,32.67,3
8011,CA-2014-127859,2014-03-17,2014-03-20,Second Class,QJ-19255,Quincy Jones,Corporate,Pennsylvania,19134,East,OFF-PA-10003641,Office Supplies,Xerox 1909,126.62,6
2697,CA-2014-145317,2014-03-18,2014-03-23,Standard Class,SM-20320,Sean Miller,Home Office,Florida,32216,South,TEC-MA-10003626,Technology,Hewlett-Packard Deskjet 6540 Color Inkjet Printer,821.3,4
2698,CA-2014-145317,2014-03-18,2014-03-23,Standard Class,SM-20320,Sean Miller,Home Office,Florida,32216,South,TEC-MA-10002412,Technology,Cisco TelePresence System EX90 Videoconferencing Unit,22638.48,6
2699,CA-2014-145317,2014-03-18,2014-03-23,Standard Class,SM-20320,Sean Miller,Home Office,Florida,32216,South,OFF-PA-10001804,Office Supplies,Xerox 195,21.38,4
2700,CA-2014-145317,2014-03-18,2014-03-23,Standard Class,SM-20320,Sean Miller,Home Office,Florida,32216,South,OFF-AR-10003183,Office Supplies,Avery Fluorescent Highlighter Four-Color Set,8.02,3
2701,CA-2014-145317,2014-03-18,2014-03-23,Standard Class,SM-20320,Sean Miller,Home Office,Florida,32216,South,FUR-FU-10004270,Furniture,"Executive Impressions 13"" Clairmont Wall Clock",30.77,2
2702,CA-2014-145317,2014-03-18,2014-03-23,Standard Class,SM-20320,Sean Miller,Home Office,Florida,32216,South,OFF-FA-10003112,Office Supplies,Staples,18.94,3
2703,CA-2014-145317,2014-03-18,2014-03-23,Standard Class,SM-20320,Sean Miller,Home Office,Florida,32216,South,FUR-FU-10001986,Furniture,"Dana Fluorescent Magnifying Lamp, White, 36""",122.35,3
6152,CA-2014-111871,2014-03-18,2014-03-21,Second Class,EK-13795,Eileen Kiefer,Home Office,California,94110,West,FUR-BO-10004218,Furniture,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",1198.33,10
7328,US-2014-131275,2014-03-18,2014-03-24,Standard Class,SC-20050,Sample Company A,Home Office,California,91505,West,FUR-FU-10004597,Furniture,Eldon Cleatmat Chair Mats for Medium Pile Carpets,111,2
7329,US-2014-131275,2014-03-18,2014-03-24,Standard Class,SC-20050,Sample Company A,Home Office,California,91505,West,TEC-MA-10001148,Technology,Swingline SM12-08 MicroCut Jam Free Shredder,1279.97,4
7330,US-2014-131275,2014-03-18,2014-03-24,Standard Class,SC-20050,Sample Company A,Home Office,California,91505,West,OFF-ST-10000078,Office Supplies,Tennsco 6- and 18-Compartment Lockers,1856.19,7
6161,CA-2014-103989,2014-03-19,2014-03-21,First Class,MC-17605,Matt Connell,Corporate,Florida,33801,South,TEC-PH-10004667,Technology,Cisco 8x8 Inc. 6753i IP Business Phone System,323.98,3
6162,CA-2014-103989,2014-03-19,2014-03-21,First Class,MC-17605,Matt Connell,Corporate,Florida,33801,South,OFF-LA-10000443,Office Supplies,Avery 501,11.81,4
6163,CA-2014-103989,2014-03-19,2014-03-21,First Class,MC-17605,Matt Connell,Corporate,Florida,33801,South,OFF-ST-10000918,Office Supplies,Crate-A-Files,26.16,3
6164,CA-2014-103989,2014-03-19,2014-03-21,First Class,MC-17605,Matt Connell,Corporate,Florida,33801,South,OFF-BI-10001196,Office Supplies,"Avery Flip-Chart Easel Binder, Black",33.57,5
6165,CA-2014-103989,2014-03-19,2014-03-21,First Class,MC-17605,Matt Connell,Corporate,Florida,33801,South,FUR-FU-10003981,Furniture,Eldon Wave Desk Accessories,4.99,3
6166,CA-2014-103989,2014-03-19,2014-03-21,First Class,MC-17605,Matt Connell,Corporate,Florida,33801,South,FUR-FU-10002508,Furniture,Document Clip Frames,20.02,3
6167,CA-2014-103989,2014-03-19,2014-03-21,First Class,MC-17605,Matt Connell,Corporate,Florida,33801,South,TEC-AC-10002647,Technology,"Logitech Wireless Boombox Speaker - portable - wireless, wired",170.24,2
196,CA-2014-140004,2014-03-21,2014-03-25,Standard Class,CB-12025,Cassandra Brandow,Consumer,Ohio,45011,East,OFF-AR-10004685,Office Supplies,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",7.41,2
197,CA-2014-140004,2014-03-21,2014-03-25,Standard Class,CB-12025,Cassandra Brandow,Consumer,Ohio,45011,East,OFF-AR-10004027,Office Supplies,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",6.05,3
5461,US-2014-107405,2014-03-21,2014-03-25,Standard Class,TS-21205,Thomas Seio,Corporate,North Carolina,28806,South,OFF-ST-10002301,Office Supplies,Tennsco Commercial Shelving,16.27,1
7584,CA-2014-163223,2014-03-21,2014-03-25,Standard Class,KH-16690,Kristen Hastings,Corporate,Virginia,22153,South,TEC-PH-10000730,Technology,Samsung Galaxy S4 Active,3499.93,7
7585,CA-2014-163223,2014-03-21,2014-03-25,Standard Class,KH-16690,Kristen Hastings,Corporate,Virginia,22153,South,OFF-LA-10004409,Office Supplies,Avery 492,14.4,5
7586,CA-2014-163223,2014-03-21,2014-03-25,Standard Class,KH-16690,Kristen Hastings,Corporate,Virginia,22153,South,OFF-PA-10000675,Office Supplies,Xerox 1919,122.97,3
7587,CA-2014-163223,2014-03-21,2014-03-25,Standard Class,KH-16690,Kristen Hastings,Corporate,Virginia,22153,South,OFF-AR-10001573,Office Supplies,American Pencil,9.32,4
7588,CA-2014-163223,2014-03-21,2014-03-25,Standard Class,KH-16690,Kristen Hastings,Corporate,Virginia,22153,South,OFF-BI-10001597,Office Supplies,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",122.94,3
8344,US-2014-155544,2014-03-21,2014-03-25,Standard Class,GM-14440,Gary McGarr,Consumer,Tennessee,37918,South,OFF-LA-10004544,Office Supplies,Avery 505,59.2,5
8345,US-2014-155544,2014-03-21,2014-03-25,Standard Class,GM-14440,Gary McGarr,Consumer,Tennessee,37918,South,FUR-FU-10001473,Furniture,DAX Wood Document Frame,32.95,3
8346,US-2014-155544,2014-03-21,2014-03-25,Standard Class,GM-14440,Gary McGarr,Consumer,Tennessee,37918,South,FUR-CH-10000422,Furniture,Global Highback Leather Tilter in Burgundy,218.38,3
